,date,Longitude,Latitude,State,tweet_clean,sentiment,sentiment_category,y_predict
5074,2022-12-06,-97.3861445,32.5677445,TX,have abort same,0.0,neutral,neutral
5075,2022-12-06,-86.480602,42.063584,MI,legal abort potu obama florida vote count between gore bush,0.128,positive,positive
5076,2022-12-06,-76.5078085,37.090301,VA,these jerk word want want bring pain they have idea militari realli work certainli understand anyth medic exampl abort right,-0.6249,negative,positive
5077,2022-12-06,-71.879604,42.135932,MA,heidi pregnant found after left merchant marin roman abort clinic talk wonder babi given adopt end go back abort rememb stori about fake,-0.34,negative,negative
5078,2022-12-06,-85.9785995,35.8305215,TN,kind girl never need abort great chocol herschey,0.0274,positive,positive
5079,2022-12-06,-85.6945125,38.440843,IN,warnock assualt wife with their vehicl refus cooper with polic investig when children were sexual abus summer camp about alleg abort when handmaid tale cosplay were threaten scotu live,-0.3818,negative,negative
5080,2022-12-06,-115.038337,36.006256,NV,senat warnock black support abort which perform women color wouldn support polici that extermin peopl color such high rate consid racist,0.1027,positive,positive
5081,2022-12-06,-88.4824625,44.1572775,WI,thi what kid should do these day worri about climat chang march against abort take posit polit issu,0.0,neutral,neutral
5082,2022-12-06,-85.6945125,38.440843,IN,there been proof whatsoev abort go bring abort when liber have made abort central tenent their belief that absolut epitom hypocrisi warnock assualt wife with their vehicl,0.0,neutral,positive
5083,2022-12-06,-117.0226945,38.502147,NV,never cozi have post relentlessli about racist statement nativ american abort lie tweet other view appreci final make stanc that where end,-0.6124,negative,negative
5084,2022-12-06,-76.6079345,39.2200845,MD,realli reverend agre with abort demand birth some moral sure what bibl read pretti sure doesn tell beat your wife kill babi womb must just moral bankrupt,-0.7351,negative,negative
5085,2022-12-06,-76.6079345,39.2200845,MD,pastor that beat wife agre with abort that should that need said show moral corrupt,0.0,neutral,neutral
5086,2022-12-06,-87.62202,41.878288,IL,well there point argu with that kind black white belief least point discrep between some total abort law be implement medic necessari abort ectop pregnanc incred common total could kill these women,-0.0516,negative,negative
5087,2022-12-06,-81.57605,30.7677845,GA,will never vote abort call preacher curs,0.0,neutral,neutral
5088,2022-12-06,-77.0143985,38.898603,DC,senat vow hold militari nomine over pentagon abort polici,0.0,neutral,neutral
5089,2022-12-06,-122.455344,47.2429605,WA,mama were believ abort like would have asham what becom warnock,0.3612,positive,positive
5090,2022-12-06,-87.62202,41.878288,IL,that incred nuanc thought opinion that think everyon would want less abort think thi convers doesn focu enough hard difficult mental physic get abort,-0.3818,negative,negative
5091,2022-12-06,-87.732013,41.8335845,IL,abort they choic,0.0,neutral,neutral
5092,2022-12-06,-123.096984,48.0890025,WA,vote after abort,0.0,neutral,neutral
5093,2022-12-06,-84.56021,39.0460375,KY,tell what just state anyth with abort that asinin repub want woman abl choos they also want anyth help onc babi born that what go here,0.5106,positive,positive
5094,2022-12-06,-87.62202,41.878288,IL,except judg condem women enjoy pleasur other mean with mention their respons onli doubl standard irrelev whether woman should abl seek abort,0.4939,positive,positive
5095,2022-12-06,-83.1738665,32.6782075,GA,thi what sanit abort tissu look like liter articl took these from say,0.3612,positive,positive
5096,2022-12-06,-86.1429225,39.7795625,IN,anoth interest point after state lawmak pass near total abort major hoosier survey said they believ abort should legal most case more than find abort import least somewhat import issu,0.5423,positive,positive
5097,2022-12-06,-86.1429225,39.7795625,IN,that nearli hoosier either know their governor know enough about have opinion interest find here,0.4588,positive,neutral
5098,2022-12-06,-83.846279,42.306892,MI,first show donat abort fund last day free show pittsburgh tomorrow donat made today count,0.5106,positive,positive
5099,2022-12-06,-120.8624785,37.499596,CA,abort pastor fear monger turd that just talk point exhaust materi believ person right decid with their doctor what with their bodi doesn automat make abort,-0.6597,negative,negative
5100,2022-12-06,-84.5398125,39.137038,OH,abort polici mexico,0.0,neutral,neutral
5101,2022-12-06,-100.87232,29.376407,TX,ever heard abort demand everi singl democrat that wake,-0.128,negative,negative
5102,2022-12-06,-100.0768885,31.1688935,TX,abort home texa view video,0.0,neutral,neutral
5103,2022-12-06,-82.6694675,40.3651595,OH,yeah well retrumplican want nation wide abort even when girl get rape they wanna charg doctor that preform abort fine them toss them jail while,-0.0772,negative,positive
5104,2022-12-06,-116.3348765,34.1274155,CA,everi state current control christian nationalist should pass bill like thi,0.3612,positive,positive
5105,2022-12-06,-87.62202,41.878288,IL,that fault choos word poorli should have been more clear woman want abort should abl have safe legal suggest otherwis might caus someon dissent offend,0.4509,positive,positive
5106,2022-12-06,-100.0768885,31.1688935,TX,been charg texa last year infrastructur crumbl doe noth they more concern about frivol crap water water treatment power infrastructur fall apart they pass abort ban bathroom bill,-0.7351,negative,negative
5107,2022-12-06,-87.62202,41.878288,IL,thi might come surpris there peopl think woman should abl abort reason suggest otherwis would provok dissent offens,0.0,neutral,neutral
5108,2022-12-06,-104.9238215,39.620282,CO,equal right equal outcom equiti verbiag be against abort counter women right just counter liber definit femin women right spew same liber narr they spew back then,0.0,neutral,negative
5109,2022-12-06,-73.863947,42.8073905,NY,abort none your damn busi,0.3089,positive,neutral
5110,2022-12-06,-87.62202,41.878288,IL,share half world popul abort illeg such place like iran solid compani keep there make point also might want grab dictionari look anodyn again,0.6808,positive,positive
5111,2022-12-06,-117.8648185,33.926652,CA,expect anyth just say studi there want take booster everyday have share respect right take want abort assist suicid busi live your live mine,0.7096,positive,positive
5112,2022-12-06,-72.9209165,41.39347,CT,after roughli four month research report stoke publish senior capston enterpris stori report thi topic tough veri import give read know what think,-0.128,negative,negative
5113,2022-12-06,-86.441236,39.7665555,IN,want vote someon imperson offic threaten kill wife paid numer abort while scream that abort wrong hahahahahahahaha,-0.9153,negative,negative
5114,2022-12-06,-98.1232495,29.705614,TX,abort murder,-0.6908,negative,negative
5115,2022-12-06,-122.923516,47.064528,WA,walsh sure that anti abort folk onli one have murder firebomb their oppon life,-0.6908,negative,negative
5116,2022-12-06,-122.9577695,45.3059605,OR,zero sorri believ elect have been legitim these laat except inti left right divid which intent suprem court leak rule gun abort were polit manipul keep dlave vote blue liber,-0.5859,negative,negative
5117,2022-12-06,-122.923516,47.064528,WA,they anti abort life,-0.3182,negative,negative
5118,2022-12-06,-99.6809025,41.5007295,NE,abort group threaten shoot nebraska life center,-0.6124,negative,negative
5119,2022-12-06,-122.923516,47.064528,WA,where were when clinic worker were murder anti abort forc,-0.7906,negative,negative
5120,2022-12-06,-81.1096165,32.0172845,GA,sandra john jackson both vote sandra cite warnock support abort right have babi have grandbabi think that they couldn what they want with their bodi that realli bother gapol gasen,0.1531,positive,positive
5121,2022-12-06,-122.923516,47.064528,WA,mani abort have firebomb anti abort offic mani them have murder worker oppos them polit,-0.7906,negative,negative
5122,2022-12-06,-122.923516,47.064528,WA,trust jesu misnam prolif anti abort right wing forc onli one murder peopl disagre with them polit over issu,-0.5719,negative,negative
5123,2022-12-06,-104.789327,38.8885185,CO,abort wasn unknown dure write constitut woman thing like oldest oldest surgic procedur howev onli affect women were also mention constitut were consid less than worth mention,0.4804,positive,positive
5124,2022-12-06,-100.386349,35.908944,TX,hundr texa methodist church vote split from denomin after year infight over marriag abort,0.0,neutral,neutral
5125,2022-12-06,-90.1510975,38.90121,IL,resist realli care walker paid abort fuck care that asshol vote georgian,0.4404,positive,positive
5126,2022-12-06,-75.770041,42.746617,NY,noth abstract about carcass babi abort area where idea bodili autonomi run right again realiti death,-0.5994,negative,negative
5127,2022-12-06,-96.7617535,32.8198585,TX,some intern pregnant forc abort that what would senat,0.0,neutral,neutral
5128,2022-12-06,-111.931711,34.1682535,AZ,midterm elect abort more import than close border what about fentanyl kill children alreadi here what about protect everyon from cartel traffick child slaveri much wors thi countri turn dark side,-0.4767,negative,negative
5129,2022-12-06,-86.6807375,32.576227,AL,smith typic mention that vers becaus sound aw like induc miscarriag abort there anyth condemn abort also kill lottttt live babi sure that worri about abort,-0.5423,negative,negative
5130,2022-12-06,-73.8896885,42.184063,NY,republican quick pass anti abort law support pregnant women work forc,0.1027,positive,negative
5131,2022-12-06,-118.1074395,34.0101865,CA,abort murder relief,-0.3818,negative,negative
5132,2022-12-06,-95.767395,29.532056,TX,heartbreak what been go wonder democrat stop attack trump their deflector america peopl just collater damag that also abort lgbt were such vote getter also strictli emot,-0.8402,negative,negative
5133,2022-12-06,-87.3277335,41.585849,IN,women alli show vote equal novemb young women battleground state support import them that state ban abort bring sjre floor help move democraci forward,-0.2263,negative,negative
5134,2022-12-06,-117.9056455,33.6636085,CA,reverend support abort cannot done,0.4019,positive,positive
5135,2022-12-06,-104.829064,39.041954,CO,much respect kid school hyper conserv white evangel upper class colorado spring with bumper sticker like abort have stop call your racism patriot been yell carpool line least onc,-0.1779,negative,negative
5136,2022-12-06,-97.813645,30.5059585,TX,think would abort that mainli about avoid financi impact inconveni have child,-0.296,negative,negative
5137,2022-12-06,-122.4359785,37.7706565,CA,cheney quot they democrat cannot trust need know also video say that abort peopl want kill babi after they born,-0.7965,negative,negative
5138,2022-12-06,-86.441236,39.7665555,IN,that horribl statement creat when clinton offic there never abort bill allow live birth mother life danger section live abort republican need stop misinform public sick,-0.8613,negative,negative
5139,2022-12-06,-72.3030285,42.5790895,MA,anti women health disgust even deliv full term fetu have retain placenta treatment abort infect will kill,-0.8979,negative,negative
5140,2022-12-06,-122.791854,45.424871,OR,elect lie child beat abort forc lunat rulesforthe,0.0,neutral,negative
5141,2022-12-06,-111.8583985,33.63934,AZ,exactli noth ask specif citat statu court decis prior that establish either legal right privaci abort that none provid respons prove point,0.128,positive,positive
5142,2022-12-06,-71.112377,42.3781975,MA,go actual perform next abort,0.0,neutral,neutral
5143,2022-12-06,-77.101999,38.8808445,VA,wwjd interview abort democrat raphael warnock claim that kill babi abort somehow christian concept even though clearli result destruct babi creat imag,-0.8442,negative,negative
5144,2022-12-06,-83.1738665,32.6782075,GA,movi team with actor produc tell true stori adopt abort reconcili film columbu alex stephen kendrick join podcast talk about their film much more,0.6908,positive,positive
5145,2022-12-06,0.3142995,42.308346,TRASH,chapter vers never smear blasphem will reap what,0.2755,positive,neutral
5146,2022-12-06,-118.728897,34.0240975,CA,vote herschel vote lie about work educ violent threaten women children support pressur mistress have abort have children activ parent their live,-0.5859,negative,negative
5147,2022-12-06,-81.0378265,35.2264115,NC,friend emma ask prayer someon famili just found pregnant decid abort sake career pleas pray that will chang thi woman mind heart hailmaryrightnow,0.6705,positive,positive
5148,2022-12-06,-75.770041,42.746617,NY,trick stay young never kill your inner child unless abort,0.5481,positive,negative
5149,2022-12-06,-84.841098,33.912249,GA,consid vote america oppos vote marxist hate thi countri pretend pastor while support abort demand,-0.4404,negative,negative
5150,2022-12-06,-71.378008,41.877246,RI,nikki haley should asham stand behind support herschel walker domest abus total hypocrit regard abort clearli most intellectu challeng individu america,0.4019,positive,positive
5151,2022-12-06,-90.1786295,30.001244,LA,they have abort clinic everi corner they could,0.0,neutral,neutral
5152,2022-12-06,-83.7351115,41.624183,OH,jordan here deal stop mandat covid vaccin howev maga job like here wanna make nation woman race even their religion have abort even rape molest tell that right,-0.8176,negative,negative
5153,2022-12-06,-87.8648875,42.3145765,IL,there such thing never been right abort therefor thi tweet invalid,0.0,neutral,neutral
5154,2022-12-06,-80.07829,40.708267,PA,down irrelev analog essenti straw that where anti abort peopl lose heard have child joyou wondrou occas prepar tell consequ when doe anyon consequ posit,-0.6124,negative,negative
5155,2022-12-06,-75.440952,39.919509,PA,rogan stanc abort,0.0,neutral,neutral
5156,2022-12-06,-75.117998,40.0048655,PA,laura shame think abort onli,-0.4767,negative,negative
5157,2022-12-06,-71.4223435,43.554219,NH,melani dem deceiv girl vote abort right healthcar knew danger trick gain power be su abort pill treat life threaten issu everyday abort sever die increas visit nhpolit link,-0.6124,negative,negative
5158,2022-12-06,-79.420865,38.0033755,VA,abort tran takeov sexualis kid inflat then recess enemi state domest terrorist nuclear with russia death human race,-0.8625,negative,negative
5159,2022-12-06,-74.115469,40.1079605,NJ,after hillari lost went walk wood contempl law pass partial birth abort full term babi should hire next person dirt clever delet email server,-0.1779,negative,negative
5160,2022-12-06,-71.4223435,43.554219,NH,public shld trust when liber push abort issu never warn young girl danger be su abort pill treat life threaten issu everyday abort sever die increas visit nhpolit link,-0.558,negative,negative
5161,2022-12-06,-83.853076,42.557346,MI,then need reconstruct messag about abort notic didn away with valu gotta convinc everi woman america doesn lose right when come reproduct onc babi come into pictur that longer reproduct life,-0.4019,negative,negative
5162,2022-12-06,-92.131274,34.7519365,AR,frenchi bring veri crucial point argument against abort unborn child uniqu signatur doesn that make them individu individu aren they protect human right wonder what thought about thi,0.0258,positive,positive
5163,2022-12-06,-86.791549,36.200008,TN,price lose more like stab back rememb call nation abort week dure term total asinin intent,-0.6105,negative,negative
5164,2022-12-06,-94.37759,44.883311,MN,like deni communion politician confirm certain church teach onli that matter abort,0.5719,positive,positive
5165,2022-12-06,-119.3066075,37.2691755,CA,same place say abort,0.0,neutral,neutral
5166,2022-12-06,-119.3066075,37.2691755,CA,republican rememb they said where doe abort constitut where doe round mag,0.0,neutral,neutral
5167,2022-12-06,-111.88024,40.688518,UT,power prosecut abort doctor believ ridicul rule justic blackmun knew these file file utahsupremecourt jesu defend unborn,0.0,neutral,neutral
5168,2022-12-06,-77.0661695,39.05898,MD,herschel walker doesn even live full time georgia sound like veri bright when speak action contradict word like abort that should help govern,0.8074,positive,positive
5169,2022-12-06,-89.2665075,39.7393005,IL,been time abort rule dem would have gotten swamp even bare held peopl want your polici poll show littl support direct they just aren bright enough know abort wasn made illeg they believ lie again,0.7096,positive,positive
5170,2022-12-06,-100.0768885,31.1688935,TX,that behind abort polici crime bill look commun full mental slave govern program that have been push head sinc civil right bill,-0.5423,negative,negative
5171,2022-12-06,-88.113245,41.85174,IL,clear that walker made choic abort child influenc mother abort say walker good voic voter vote against abort,0.6705,positive,positive
5172,2022-12-06,-82.985772,39.9946835,OH,rude insult reverend like they abus their wive fail child support their kid evict their elderli parishion approv abort what reverend approv murder approv open border,-0.8834,negative,negative
5173,2022-12-06,-122.3306025,47.614817,WA,,0.0,neutral,neutral
5174,2022-12-06,-75.117998,40.0048655,PA,plan parenthood been sell individu inform third parti make money problem okay kill child just say hypocrisi real tissu from abort okay,-0.6808,negative,negative
5175,2022-12-06,-73.613024,40.710394,NY,glad abort will alway remain legal quahog allllright giggiti,0.5423,positive,positive
5176,2022-12-06,-111.7267665,40.0329045,UT,care comment defend your support walker singl issu abort litmu test liter woman head veri life long pass thi test,0.7096,positive,positive
5177,2022-12-06,-122.4359785,37.7706565,CA,satan hate life that live spell backward evil make mistak peopl support cultur death drug addict chemic castrat assist suicid abort evil period sanfrancisco,-0.9403,negative,negative
5178,2022-12-06,-118.4119065,34.0207895,CA,realli see onli whole america support end wade thi democrat push abort,0.4019,positive,positive
5179,2022-12-06,-122.22972,37.8225715,CA,such import tweet from former obgyn resid turn familyplan expert colleagu abort train make better obgyn doctor,0.4404,positive,positive
5180,2022-12-06,-75.117998,40.0048655,PA,anyon surpris alito justic cite cent brit burn witch said nativ american have cultur joke about abort leak opinion rich religi donor lie kennedi about respect also racist crack joke,0.296,positive,negative
5181,2022-12-06,-100.0768885,31.1688935,TX,hope walker fraud against abort shit brain forc more women get pregnant into abort sure wife happi,-0.4939,negative,negative
5182,2022-12-06,-96.9827885,32.958255,TX,euthanasia like abort least person be abort matter fact total innoc evil person joyc carol oat,-0.4215,negative,negative
5183,2022-12-06,-83.139281,40.1252735,OH,unless drag queen queer tran consid abort then beauti state park aren avail unless twenti which make elig coupon,-0.2263,negative,negative
5184,2022-12-06,-80.6395405,41.105271,OH,stop tell that abort most abort occur dure first week late term abort less than procedur perpetu that fals republican talk point both dishonest inde extrem,-0.7096,negative,negative
5185,2022-12-06,-80.233244,26.6249075,FL,understand their irrat fear drag queen said show tran commun tri turn them abort just have myob,-0.6249,negative,negative
5186,2022-12-06,-97.754724,30.3233455,TX,chatt vert some liber outlet standard tribun public radio were do cattl call peopl move their tran kid get steril becaus abort demand illeg surpris they found kook deve will share,0.1779,positive,negative
5187,2022-12-06,-85.6411415,42.9564115,MI,also same that decid west should enforc abort despit stay spectrum rememb gleefulli use their excus be tactless cruel,-0.5859,negative,negative
5188,2022-12-06,-68.984705,45.188407,ME,amen behind remov restrict abort from platform,-0.3818,negative,negative
5189,2022-12-06,-97.754724,30.3233455,TX,what your deal with abort,0.0,neutral,neutral
5190,2022-12-06,-80.1491725,26.150368,FL,also strongli believ abort,0.0,neutral,neutral
5191,2022-12-06,-94.628608,38.915593,KS,alway have bond abort money,0.0,neutral,neutral
5192,2022-12-06,-72.5000895,44.2045865,VT,walker count know valu dollar except that pile them will abort,0.0,neutral,neutral
5193,2022-12-06,-91.003814,30.403719,LA,sadli thi professor er greatli assess warnock warnock fals teacher harbing death destruct stanc abort warnock will exemplari object wrath nation look what happen when abandon word,-0.8807,negative,negative
5194,2022-12-06,-98.319925,38.498196,KS,omeara know where go with your last statement there noth bill right thi human be right destroy life abort bill right,-0.5423,negative,negative
5195,2022-12-06,-73.8494415,40.8503475,NY,more than time want peopl call friend famili vote delinqu incompet woman beater liar that onli abort when get woman pregnant that,0.1189,positive,positive
5196,2022-12-06,-87.2029615,30.521057,FL,think walker help pressur paid girlfriend abort obvious sure wouldn doubt these women track record great with kid that fact believ walker,0.765,positive,positive
5197,2022-12-06,-93.1056485,44.9415155,MN,vote abort birth defund polic,0.0,neutral,neutral
5198,2022-12-06,-76.4885845,39.264492,MD,preacher warnock still support abort limit just befor georgia runoff foxnew,0.4019,positive,positive
5199,2022-12-06,-80.651818,27.986947,FL,magausa jordan they want that fire them,-0.2732,negative,negative
5200,2022-12-06,-77.604684,41.1179365,PA,,0.0,neutral,neutral
5201,2022-12-06,-76.627516,39.4939495,MD,judg block indiana abort after jewish muslim challeng,-0.4404,negative,negative
5202,2022-12-06,-73.8040215,42.93958,NY,prolif victori hundr texa church split from becaus abort,0.0,neutral,neutral
5203,2022-12-06,-77.0143985,38.898603,DC,know there instanc which herschelwalk other republican will support abort when mistress involv have kid differ women want,0.4588,positive,positive
5204,2022-12-06,-73.8040215,42.93958,NY,abort okay anim cruelti polit issu american horrifi learn dollar be wast subsid barbar experi beagl puppi experi dog outdat unnecessari cruel kill unborn humanb ignor murder,-0.9231,negative,negative
5205,2022-12-06,-116.238001,43.598033,ID,unlik abort thi issu bring immens resist those with larg unquest religi belief accus thi your articl leav clue,0.0,neutral,neutral
5206,2022-12-06,-71.534209,42.9398155,NH,democrat parti ban book abort tri tell marri tri overturn result elect,-0.5574,negative,negative
5207,2022-12-06,-84.433106,33.7671945,GA,when look reason women abort those three reason hardli ever come women hardli ever abort becaus rape incest becaus pregnanc endang life women abort simpli becaus they want honest,-0.2732,negative,negative
5208,2022-12-06,-84.433106,33.7671945,GA,sinc peopl respond tweet anyway gonna what mind dure thi post period choic candid offici love talk about life candid support except abort ban like rape incest protect,0.4019,positive,positive
5209,2022-12-06,-71.534209,42.9398155,NH,freedom like ban book abort tell marri what believ,0.4767,positive,positive
5210,2022-12-06,-120.5834015,44.1454365,OR,biden lie kid pelosi video tell them biden didn have right biden sucker them biden sucker abort repub blew make sure state solv with sane limit,-0.6705,negative,negative
5211,2022-12-06,-117.824049,33.810159,CA,what abort,0.0,neutral,neutral
5212,2022-12-06,-117.824049,33.810159,CA,when dorinda that abort,0.0,neutral,neutral
5213,2022-12-06,-122.4359785,37.7706565,CA,let know will abort appoint,0.0,neutral,neutral
5214,2022-12-06,-71.112377,42.3781975,MA,give right wing suprem court time will have right abort just begin,0.0,neutral,neutral
5215,2022-12-07,-117.3149705,33.6658655,CA,suprem court say bill anti abort protest clinic law,-0.5106,negative,negative
5216,2022-12-07,-117.3149705,33.6658655,CA,suprem court say bill anti abort protest clinic law,-0.5106,negative,negative
5217,2022-12-07,-76.1288105,43.052607,NY,your mother should that abort,0.0,neutral,neutral
5218,2022-12-07,-121.9516095,36.9749485,CA,gener peopl care about polit they care about social issu abort their polici horrif they better messag than conserv,0.8519,positive,positive
5219,2022-12-07,-95.6031085,43.624518,MN,have more senat full hate that help push your abort agenda,-0.3102,negative,negative
5220,2022-12-07,-80.926628,33.6311395,SC,well sinc trump kill million peopl downplay covid need immigr fill market mention abort ban caus alreadi dwindl popul steril thank they creat,-0.6908,negative,negative
5221,2022-12-07,-93.1977235,30.202771,LA,liber abort answer your lack control,-0.3182,negative,negative
5222,2022-12-07,-95.6031085,43.624518,MN,mean that hate win georgia becaus warnock pastor support murder innoc babi through abort liber seem think that accept,-0.0772,negative,negative
5223,2022-12-07,-77.0143985,38.898603,DC,use phrase late cancel your appoint there free help your famili great start also research your local option find abort facil medic malpractic that tell peopl about,0.8442,positive,positive
5224,2022-12-07,-84.296906,33.7722075,GA,here georgia warnock definit abort,0.0,neutral,neutral
5225,2022-12-07,-120.882482,47.273022,WA,conspiraci think libertarian vote blue that problem person chose batshit crazi violent abort love child neglect moron with grip realiti,-0.7717,negative,negative
5226,2022-12-07,-86.611411,34.7060265,AL,abort slut,-0.5859,negative,neutral
5227,2022-12-07,-80.8467855,35.209059,NC,yeah abus deadbeat violent father multipl abort fund dude with obviou brain damag just right upper legisl chamber govern,-0.4019,negative,negative
5228,2022-12-07,-84.470729,33.8614025,GA,wanna abort smoke public christ sake,0.0,neutral,neutral
5229,2022-12-07,-90.011008,29.982601,LA,thi abort routin,0.0,neutral,neutral
5230,2022-12-07,-81.8106435,30.0548765,FL,about find plan parenthood told woman miscarri week sunshin care doesn cover abort medic purpos abort after miscarriag,0.4939,positive,positive
5231,2022-12-07,-73.9685415,40.780709,NY,fabul piec highlight import reimagin what reproduct care look like america midterm cycl spot get real about women health,0.7964,positive,positive
5232,2022-12-07,-92.131274,34.7519365,AR,your should paid more abort fail,-0.5829,negative,negative
5233,2022-12-07,-157.735838,21.3906965,HI,young voter climat voter especi young peopl color been biggest thing drive them poll alongsid economi abort,0.0,neutral,neutral
5234,2022-12-07,-71.4356815,42.305097,MA,disagre with there unless miss someth continu deni about much past straight until bitter particularli most polar issu abort even with receipt lie about pay them,-0.4404,negative,negative
5235,2022-12-07,-71.4223435,43.554219,NH,abort pill patent with hard push from clinton donat rockefel popul council address overpopul your justif abort inlin with that,-0.1027,negative,negative
5236,2022-12-07,-83.1738665,32.6782075,GA,given your stanc abort might littl upset with,-0.3818,negative,negative
5237,2022-12-07,-97.754724,30.3233455,TX,believ true scandal call christma decor white hous fact that there noth indic vener christ recent imag biden want christian with abort biden want christma without christ,0.128,positive,positive
5238,2022-12-07,-77.073729,39.1470915,MD,marcorubio have memori problem histor unpopular presid rememb trump have ever thought midterm elect went republican refresh your memori trump extrem candid truli stupid candid abort right,-0.7269,negative,negative
5239,2022-12-07,-82.985772,39.9946835,OH,highlight time come immedi follow overturn wade intend silenc major ohioan includ when come protect abort right,0.6124,positive,positive
5240,2022-12-07,-76.620482,39.284713,MD,abort bare mention weird,-0.1779,negative,neutral
5241,2022-12-07,-71.4223435,43.554219,NH,abort pill surgic abort safe period democrat made abort number issu onc disclos danger govt clearli knew your articl doe chang that fact,-0.0516,negative,positive
5242,2022-12-07,-72.6678115,41.549405,CT,bibl vers that refer abort haven complet your homework assign pastor greg go limb say becaus doesn exist that wild card,0.0,neutral,neutral
5243,2022-12-07,-66.0509755,18.422586,PR,those particip particip abort kill machin industri israel shall prosecut like german nonagenarian convict those were part isra jewish kill machin murder palestinian includin,-0.9274,negative,negative
5244,2022-12-07,-66.0509755,18.422586,PR,germani secretari evil say sorri everyth those particip particip abort kill machin industri israel shall prosecut like thi nonagenarian convict,-0.8225,negative,negative
5245,2022-12-07,-76.620482,39.284713,MD,liter said regard child birth autonomi have abort which mani have africa unwant child birth major contributor poverti amongst other thing just argu someon els should have spent their money,0.0,neutral,neutral
5246,2022-12-07,-76.620482,39.284713,MD,women lack autonomi most africa when come when where they have kid that fact woman have access birth control abort servic help that regard ton contracept that readili avail women africa,0.1027,positive,positive
5247,2022-12-07,-120.5834015,44.1454365,OR,scotu john robert head fisa court rebuk those atti judg guess still knowledg leak abort draft take secur clearanc befor bomb suspicion must act befor your kill follow law suspend clearanc,-0.9349,negative,negative
5248,2022-12-07,-86.1453205,39.5830385,IN,have autism much about snowflak abort,0.0,neutral,neutral
5249,2022-12-07,-71.4440805,42.971199,NH,fake preacher dude been preacher entir adult life fake idiot lost fake husband father fake human be lie fckg hypocrit abort pay scum read book moron,-0.9666,negative,negative
5250,2022-12-07,-86.950572,33.5371865,AL,hershel weak candid abort,-0.4404,negative,negative
5251,2022-12-07,-74.322794,40.307615,NJ,when angel came knock becaus abort law creat watch overhead,0.0,neutral,neutral
5252,2022-12-07,-96.7617535,32.8198585,TX,some text from imag tweet thi portion seem miss instead term abort later pregnanc gener term need awar that there vari definit time period involv specif when possibl,-0.1531,negative,negative
5253,2022-12-07,-77.0908695,38.81738,VA,remind futur abort right virginia from secur donat help support abort candid gener assembl elect roeyourvot,0.6597,positive,positive
5254,2022-12-07,-82.985772,39.9946835,OH,more babi have been slaughter their mother abort,0.0,neutral,neutral
5255,2022-12-07,-76.069946,36.8025415,VA,know mani democrat that against abort that onli thing disagre,0.0,neutral,neutral
5256,2022-12-07,-87.3221685,36.5509835,TN,democrat deliv some their promis bold infrastructur student debt climat while republican deliv their biggest promis abort while continu attack democraci dem best midterm year coincid,0.296,positive,negative
5257,2022-12-07,-111.917026,40.765805,UT,raider poster child full term abort should legal,0.128,positive,negative
5258,2022-12-07,-80.651818,27.986947,FL,have merci your abort stain soul,0.0,neutral,neutral
5259,2022-12-07,-97.754724,30.3233455,TX,right just repeat whatev news tell think typic still respons that other stuff caus noth abort affirm action both good support,0.6808,positive,positive
5260,2022-12-07,-71.7578435,42.525078,MA,colayton quick scienc lesson have abort murder even close rather birth have women becaus illeg abort wrong covid vaccin expect sympathi from,-0.8316,negative,negative
5261,2022-12-07,-86.791549,36.200008,TN,sinc least nigerian armi secret systemat illeg abort program countri northeast termin least pregnanc among women girl mani whom been kidnap rape islamist milit,-0.6908,negative,negative
5262,2022-12-07,-80.1491725,26.150368,FL,normal they relinquish messag influenc into thi issu religi right conting that go remot convinc anyon into their posit that actual religi peopl alreadi lock step abort there vote there,0.0,neutral,neutral
5263,2022-12-07,-71.4218325,41.817084,RI,abort state issu state where legal like rhode island should safe rare need help more women teen control their bodi control unwant pregnanc greatli reduc need abort that choic power life,0.8225,positive,positive
5264,2022-12-07,-80.1491725,26.150368,FL,be coordin calcul abort messag they messag follow such failur onli imagin mani women like vote other what true damag will eventu,0.6486,positive,positive
5265,2022-12-07,-80.1491725,26.150368,FL,about be against abort their full forc behind religi conting thi explain after fact from constitut view point made same point about marriag understood regret vote,-0.4215,negative,neutral
5266,2022-12-07,-80.1491725,26.150368,FL,anoth point seem unwil face that abort issu hurt them grandmoth flip that specif issu never vote ever until thi round found vote cortez masto specif abort still shock person,-0.7184,negative,negative
5267,2022-12-07,-71.4218325,41.817084,RI,over black babi have been surgic abort sinc sinc life begin concept start somewher disagre with warnock jesu warnock oppos nation abort exactli what jesu would,0.0,neutral,neutral
5268,2022-12-07,-122.4359785,37.7706565,CA,bibl condemn sacrific children wipe israel face earth partli becaus also condemn peopl close their eye with celebr abort human traffick today what make american think will spare,-0.6369,negative,negative
5269,2022-12-07,-73.9685415,40.780709,NY,kusa celebr scotu abort rule feel daughter,0.0,neutral,neutral
5270,2022-12-07,-97.1509985,32.960651,TX,somehow republican moral stop childbirth moral when come feed hous educ provid health care anyth els help mother child talk about hypocrisi onli care about abort gtfoh,0.7845,positive,positive
5271,2022-12-07,-110.9155735,32.1893905,AZ,wanna hear someth much much wors ohio deni year rape victim abort rapist seed famili travel state normal health care treatment remov that shit from bodi give chanc some semblanc normalci,-0.9201,negative,negative
5272,2022-12-07,-76.255686,36.895082,VA,left thi will combo mcdonald cours be cricket burger with side abort,0.0,neutral,neutral
